1991 TRI-COUNTY TRAUTH          0.1420    19563 0.1330    31067 0.1410   192027 147 0.0678   2   2 08/07/91
1991 TRI-COUNTY TRAUTH          0.1420     6305 0.1330    29165 0.1410    97113 176 0.0678   7   4 08/12/91
1991 TRI-COUNTY MEYER           0.1360    15331 0.1300     7412 0.1370     4919  26 0.0678   6   2 08/12/91
1991 TRI-COUNTY TRAUTH          0.1420    17680 0.1380   218894 0.1380   937849 291 0.0678  15  11 08/01/91
1991 TRI-COUNTY MEYER           0.1375    11900 0.1375    14341 0.1375    94012 354 0.0678   5   3 08/13/91
1983 SURROUND   DEAN'SMILK       .            . 0.1320        . 0.1340        . 281 0.0764  88  85 06/13/83
1983 SURROUND   BORDEN          0.1525        . 0.1500        . 0.1500        . 365 0.0764  97  94 06/27/83
1983 SURROUND   WESTOVER         .            . 0.1150        . 0.1148        .  71 0.0764 105 101 07/14/83
1983 SURROUND   SOUTHERNBELLE   0.1275        . 0.1200        . 0.1200        . 121 0.0764  81  78 07/05/83
1983 SURROUND   TRAUTH          0.1170        .  .            .  .            . 165 0.0764  77  73 07/06/83
1983 SURROUND   FLAV-O-RICH     0.1680        . 0.1680        . 0.1680        . 195 0.0764 106 103 07/27/83
1983 SURROUND   HOLLAND         0.1295        . 0.1195        . 0.1295        . 255 0.0764  62  58 07/12/83
1983 SURROUND   FLAV-O-RICH     0.1680        . 0.1680        . 0.1680        . 341 0.0764 113 110 07/06/83
1983 SURROUND   BORDEN          0.1235        . 0.1110        . 0.1070        .  41 0.0763  65  62 08/11/83
1983 SURROUND   BORDEN          0.1235        . 0.1125        . 0.1125        . 478 0.0763  65  62 08/12/83
1983 SURROUND   SOUTHERNBELLE    .            . 0.1100        .  .            . 181 0.0763  69  65 08/29/83
1983 SURROUND   KRAFT           0.1400        . 0.1105        . 0.1230        . 275 0.0763  92  89 08/29/83
1983 SURROUND   FLAV-O-RICH     0.1295        . 0.1295        . 0.1245        . 375 0.0763 118 113 08/09/83
1983 SURROUND   FLAV-O-RICH      .            . 0.1138        . 0.1138        . 525 0.0763  65  61 08/05/83
1983 SURROUND   FLAV-O-RICH     0.1295        . 0.1295        . 0.1245        . 375 0.0764 118 113 12/20/83
1984 SURROUND   BORDEN          0.1106        .  .            . 0.1095        . 165 0.0740  77  73 06/28/84
1984 SURROUND   FLAV-O-RICH     0.1680        . 0.1680        . 0.1680        . 195 0.0740 106 103 06/28/84
1984 SURROUND   KRAFT           0.1400        . 0.1190        . 0.1200        . 275 0.0740  92  89 06/18/84
1984 SURROUND   BORDEN           .            . 0.1250        . 0.1230        . 281 0.0740  88  85 06/15/84
1984 SURROUND   BORDEN          0.1295        . 0.1230        . 0.1230        . 365 0.0740  97  94 06/26/84
1984 SURROUND   KRAFT            .            . 0.1170        . 0.1168        .  71 0.0741 105 101 07/12/84
1984 SURROUND   WESTOVER        0.1250        . 0.1175        . 0.1180        . 121 0.0741  81  78 07/09/84
1984 SURROUND   HOLLAND          .            . 0.1195        . 0.1265        . 255 0.0741  62  58 07/31/84
1984 SURROUND   FLAV-O-RICH     0.1680        . 0.1680        . 0.1680        . 341 0.0741 113 110 07/12/84
1984 SURROUND   SOUTHERNBELLE   0.1265        . 0.1250        . 0.1225        . 601 0.0741  77  73 07/09/84
1984 SURROUND   BORDEN          0.1200        . 0.1110        . 0.1100        .  41 0.0741  65  62 08/09/84
1984 SURROUND   BORDEN          0.1200        . 0.1110        . 0.1100        . 478 0.0741  65  62 08/08/84
1984 SURROUND   SOUTHERNBELLE    .            . 0.1100        .  .            . 181 0.0741  69  65 08/29/84
1984 SURROUND   FLAV-O-RICH     0.1345        . 0.1345        . 0.1345        . 375 0.0741 118 113 08/14/84
1984 SURROUND   SEALTEST         .            . 0.1132        . 0.1132        . 525 0.0741  65  61 08/10/84
1985 SURROUND   BORDEN          0.1200        . 0.1110        . 0.1090        .  41 0.0716  65  62 06/04/85
1985 SURROUND   WESTOVER        0.1125        . 0.1050        . 0.1030        . 121 0.0716  81  78 06/28/85
1985 SURROUND   BORDEN          0.1088        .  .            . 0.1056        . 165 0.0716  77  73 06/27/85
1985 SURROUND   FLAV-O-RICH     0.1680        . 0.1680        . 0.1680        . 195 0.0716 106 103 06/25/85
1985 SURROUND   BORDEN           .            . 0.1200        . 0.1175        . 281 0.0716  88  85 06/24/85
1985 SURROUND   SOUTHERNBELLE   0.1250        . 0.1150        .  .            .  11 0.0707  80  76 07/15/85
1985 SURROUND   JWHAYWOOD        .            . 0.1153        . 0.1153        .  71 0.0707 105 101 07/11/85
1985 SURROUND   FLAV-O-RICH     0.1680        . 0.1680        . 0.1680        . 341 0.0707 113 110 07/11/85
1985 SURROUND   BORDEN          0.1250        . 0.1175        . 0.1150        . 365 0.0707  97  94 07/10/85
1985 SURROUND   BORDEN          0.1250        . 0.1200        . 0.1190        . 601 0.0707  77  73 07/08/85
1985 SURROUND   BORDEN          0.1200        . 0.1110        . 0.1080        . 478 0.0693  65  62 08/08/85
1985 SURROUND   SOUTHERNBELLE    .            . 0.1070        .  .            . 181 0.0693  69  65 08/29/85
1985 SURROUND   TRAUTH           .            . 0.1190        . 0.1210        . 255 0.0693  62  58 08/13/85
1985 SURROUND   KRAFT           0.1400        . 0.1190        . 0.1200        . 275 0.0693  92  89 08/29/85
1985 SURROUND   FLAV-O-RICH     0.1245        . 0.1245        . 0.1245        . 375 0.0693 118 113 08/08/85
1985 SURROUND   SOUTHERN BELLE   .            . 0.1100        . 0.1100        . 525 0.0693  65  61 08/12/85
1986 SURROUND   TRAUTH          0.1195        . 0.1100        . 0.1085        .  41 0.0704  65  62 06/06/86
1986 SURROUND   TRAUTH          0.1140        . 0.1070        . 0.1050        . 121 0.0704  81  78 06/27/86
1986 SURROUND   BORDEN          0.1041        .  .            . 0.1057        . 165 0.0704  77  73 06/30/86
1986 SURROUND   SOUTHEASTERN    0.1350        . 0.1060        . 0.1055        . 275 0.0704  92  89 06/24/86
1986 SURROUND   BORDEN           .            . 0.1142        . 0.1132        . 281 0.0704  88  85 06/10/86
1986 SURROUND   BORDEN          0.1191        . 0.1131        .  .            .  11 0.0704  80  76 07/14/86
1986 SURROUND   FLAV-O-RICH     0.1570        . 0.1570        . 0.1570        . 195 0.0704 106 103 07/15/86
1986 SURROUND   FLAV-O-RICH     0.1570        . 0.1570        . 0.1570        . 341 0.0704 113 110 07/10/86
1986 SURROUND   SOUTHERNBELLE   0.1250        . 0.1125        . 0.1125        . 365 0.0704  97  94 07/08/86
1986 SURROUND   FLAV-O-RICH     0.1215        . 0.1215        . 0.1215        . 375 0.0704 118 113 07/31/86
1986 SURROUND   SOUTHERNBELLE   0.1225        . 0.1170        . 0.1170        . 601 0.0704  77  73 07/14/86
1986 SURROUND   BORDEN          0.1195        . 0.1085        . 0.1085        . 478 0.0705  65  62 08/11/86
1986 SURROUND   HOLLAND         0.1225        . 0.1100        . 0.1075        .  71 0.0705 105 101 08/14/86
1986 SURROUND   SOUTHERNBELLE    .            . 0.1129        . 0.1129        . 181 0.0705  69  65 08/29/86
1986 SURROUND   TRAUTH           .            . 0.1180        . 0.1200        . 255 0.0705  62  58 08/12/86
1986 SURROUND   JWHAYWOOD       0.1200        . 0.1100        . 0.1100        . 451 0.0705 108 104 08/01/86
1986 SURROUND   JWHAYWOOD       0.1200        . 0.1100        . 0.1100        . 465 0.0705  71  67 08/11/86
1986 SURROUND   SEALTEST        0.1070        .  .            . 0.1035        . 525 0.0705  65  61 08/11/86
1987 SURROUND   TRAUTH          0.1220        . 0.1120        . 0.1110        .  41 0.0706  65  62 05/11/87
1987 SURROUND   TRAUTH          0.1165        . 0.1095        . 0.1075        . 121 0.0705  81  78 06/08/87
1987 SURROUND   BORDEN          0.1220        . 0.1120        . 0.1130        . 281 0.0705  88  85 06/05/87
1987 SURROUND   SOUTHERNBELLE   0.1295        . 0.1170        . 0.1170        . 365 0.0705  97  94 06/08/87
1987 SURROUND   BORDEN          0.1210        . 0.1115        . 0.1115        .  11 0.0705  80  76 07/09/87
1987 SURROUND   SOUTHERNBELLE   0.1152        . 0.1058        . 0.1041        . 165 0.0705  77  73 07/02/87
1987 SURROUND   FLAV-O-RICH     0.1590        . 0.1590        . 0.1590        . 195 0.0705 106 103 07/14/87
1987 SURROUND   FLAV-O-RICH     0.1590        . 0.1590        . 0.1590        . 341 0.0705 113 110 07/09/87
1987 SURROUND   JWHAYWOOD       0.1190        . 0.1100        . 0.1100        . 451 0.0705 108 104 07/01/87
1987 SURROUND   SOUTHEASTERN    0.1220        . 0.1100        . 0.1100        . 465 0.0705  71  67 07/29/87
1987 SURROUND   BORDEN          0.1220        . 0.1150        . 0.1150        . 601 0.0705  77  73 07/08/87
1987 SURROUND   BORDEN          0.1200        . 0.1110        . 0.1110        . 478 0.0708  65  62 08/13/87
1987 SURROUND   HOLLAND         0.1260        . 0.1160        . 0.1160        .  71 0.0708 105 101 08/13/87
1987 SURROUND   BORDEN          0.1173        . 0.1100        . 0.1110        . 181 0.0708  69  65 08/29/87
1987 SURROUND   TRAUTH          0.1285        . 0.1185        . 0.1235        . 255 0.0708  62  58 08/18/87
1987 SURROUND   SOUTHEASTERN    0.1350        . 0.1060        . 0.1055        . 275 0.0708  92  89 08/29/87
1987 SURROUND   MEYER           0.1170        . 0.1055        . 0.1140        . 375 0.0708 118 113 08/11/87
1987 SURROUND   SEALTEST        0.1170        . 0.1070        . 0.1035        . 525 0.0708  65  61 08/10/87
1988 SURROUND   FLAV-O-RICH     0.1250        . 0.1150        . 0.1150        .  41 0.0674  65  62 05/06/88
1988 SURROUND   BORDEN          0.1110        . 0.1027        . 0.1035        . 165 0.0669  77  73 06/23/88
1988 SURROUND   BORDEN          0.1175        . 0.1090        . 0.1100        . 281 0.0669  88  85 06/14/88
1988 SURROUND   SOUTHERNBELLE   0.1295        . 0.1170        . 0.1170        . 365 0.0669  97  94 06/08/88
1988 SURROUND   BORDEN          0.1195        . 0.1115        . 0.1120        .  11 0.0669  80  76 07/11/88
1988 SURROUND   TRAUTH          0.1165        . 0.1095        . 0.1075        . 121 0.0669  81  78 07/15/88
1988 SURROUND   FLAV-O-RICH     0.1590        . 0.1590        . 0.1590        . 195 0.0669 106 103 07/12/88
1988 SURROUND   TRAUTH          0.1250        . 0.1150        . 0.1150        . 255 0.0669  62  58 07/14/88
1988 SURROUND   FLAV-O-RICH     0.1590        . 0.1590        . 0.1590        . 341 0.0669 113 110 07/14/88
1988 SURROUND   FLAV-O-RICH     0.1480        . 0.1375        . 0.1425        . 375 0.0669 118 113 07/28/88
1988 SURROUND   SOUTHEASTERN    0.1215        . 0.1085        . 0.1085        . 465 0.0669  71  67 07/29/88
1988 SURROUND   SOUTHERNBELLE   0.1220        . 0.1120        . 0.1120        . 601 0.0669  77  73 07/18/88
1988 SURROUND   BORDEN          0.1200        . 0.1145        . 0.1145        . 478 0.0669  65  62 08/11/88
1988 SURROUND   FLAV-O-RICH     0.1225        . 0.1110        . 0.1090        .  71 0.0669 105 101 08/11/88
1988 SURROUND   TRAUTH          0.1165        . 0.1090        . 0.1090        . 181 0.0669  69  65 08/29/88
1988 SURROUND   SOUTHEASTERN    0.1350        . 0.1060        . 0.1055        . 275 0.0669  92  89 08/29/88
1988 SURROUND   FLAV-O-RICH     0.1225        . 0.1110        . 0.1090        . 451 0.0669 108 104 08/02/88
1988 SURROUND   SEALTEST        0.1170        . 0.1100        . 0.1100        . 525 0.0669  65  61 08/08/88
1989 SURROUND   SOUTHERNBELLE   0.1224        . 0.1124        . 0.1124        .  41 0.0704  65  62 05/02/89
1989 SURROUND   TRAUTH          0.1290        . 0.1200        . 0.1200        . 165 0.0709  77  73 06/22/89
1989 SURROUND   BORDEN          0.1249        . 0.1147        . 0.1137        . 281 0.0709  88  85 06/23/89
1989 SURROUND   SOUTHERNBELLE   0.1293        . 0.1204        . 0.1183        . 365 0.0709  97  94 06/19/89
1989 SURROUND   HOLLAND         0.1195        . 0.1115        . 0.1115        .  11 0.0711  80  76 07/10/89
1989 SURROUND   FLAV-O-RICH     0.1225        . 0.1110        . 0.1090        .  71 0.0711 105 101 07/13/89
1989 SURROUND   TRAUTH          0.1290        . 0.1195        . 0.1185        . 121 0.0711  81  78 07/05/89
1989 SURROUND   SOUTHEASTERN    0.1500        . 0.1045        . 0.1045        . 275 0.0711  92  89 07/17/89
1989 SURROUND   FLAV-O-RICH     0.1385        . 0.1285        . 0.1285        . 341 0.0711 113 110 07/13/89
1989 SURROUND   FLAV-O-RICH     0.1370        . 0.1295        . 0.1320        . 375 0.0711 118 113 07/13/89
1989 SURROUND   FLAV-O-RICH     0.1250        . 0.1135        . 0.1150        . 451 0.0711 108 104 07/06/89
1989 SURROUND   SOUTHERNBELLE   0.1233        . 0.1144        . 0.1233        . 601 0.0711  77  73 07/06/89
1989 SURROUND   MEYER           0.1300        . 0.1180        . 0.1180        . 478 0.0722  65  62 08/13/89
1989 SURROUND   TRAUTH          0.1233        . 0.1143        . 0.1233        . 181 0.0722  69  65 08/29/89
1989 SURROUND   FLAV-O-RICH     0.1385        . 0.1285        . 0.1285        . 195 0.0722 106 103 08/29/89
1989 SURROUND   TRAUTH          0.1290        . 0.1200        . 0.1200        . 255 0.0722  62  58 08/15/89
1989 SURROUND   SOUTHEASTERN    0.1500        . 0.1150        . 0.1075        . 465 0.0722  71  67 08/07/89
1989 SURROUND   FLAV-O-RICH     0.1224        . 0.1144        . 0.1144        . 525 0.0722  65  61 08/07/89
1990 SURROUND   MEYER           0.1470        . 0.1380        . 0.1370        .  41 0.0759  65  62 05/03/90
1990 SURROUND   TRAUTH          0.1690        . 0.1650        . 0.1650        . 165 0.0776  77  73 06/20/90
1990 SURROUND   TRAUTH          0.1540        . 0.1470        . 0.1490        . 281 0.0776  88  85 06/08/90
1990 SURROUND   SOUTHERNBELLE   0.1544        . 0.1499        . 0.1509        . 365 0.0776  97  94 06/06/90
1990 SURROUND   FLAV-O-RICH     0.1525        . 0.1505        . 0.1495        . 601 0.0776  77  73 06/29/90
1990 SURROUND   SOUTHERNBELLE   0.1645        . 0.1570        . 0.1570        .  11 0.0800  80  76 07/23/90
1990 SURROUND   JWHAYWOOD       0.1600        . 0.1475        . 0.1475        .  71 0.0800 105 101 07/26/90
1990 SURROUND   TRAUTH          0.1750        . 0.1650        . 0.1650        . 121 0.0800  81  78 07/13/90
1990 SURROUND   TRAUTH          0.1540        . 0.1485        . 0.1495        . 181 0.0800  69  65 07/18/90
1990 SURROUND   SOUTHEASTERN    0.1700        . 0.1195        . 0.1187        . 275 0.0800  92  89 07/09/90
1990 SURROUND   FLAV-O-RICH     0.1549        . 0.1524        . 0.1510        . 341 0.0800 113 110 07/09/90
1990 SURROUND   FLAV-O-RICH     0.1575        . 0.1549        . 0.1544        . 375 0.0800 118 113 07/13/90
1990 SURROUND   JWHAYWOOD       0.1725        . 0.1690        . 0.1690        . 451 0.0800 108 104 07/05/90
1990 SURROUND   SOUTHEASTERN    0.1800        . 0.1400        . 0.1365        . 465 0.0800  71  67 07/27/90
1990 SURROUND   MEYER           0.1560        . 0.1520        . 0.1520        . 525 0.0800  65  61 07/02/90
1990 SURROUND   MEYER           0.1640        . 0.1600        . 0.1600        . 478 0.0827  65  62 08/02/90
1991 SURROUND   FLAV-O-RICH     0.1465        . 0.1435        . 0.1435        . 375 0.0663 118 113 07/31/91
1991 SURROUND   SOUTHERNBELLE   0.1364        . 0.1274        . 0.1274        . 341 0.0682 113 110 08/08/91
