  2.53287    6.0849     8.094
  6.06513   -0.1806    5.6426
  6.08785    2.5324    2.6326
  4.90284    7.0733    6.8083
  6.20731    3.3348    4.3663
  5.97086    5.7334    6.0161
  3.42792    5.3419    4.2839
  6.07911     7.845    7.0851
  5.09048    4.8029    0.0617
  4.42603    4.8468    1.0526
  5.97233    2.3389     6.455
  4.98227    5.3699   -3.8108
   5.1604    3.0665    1.6998
  5.53016    7.3036    1.6324
  4.46224    5.3019   10.9241
   3.7244    6.9774    3.8761
  4.80663    4.7939    2.5396
  5.27968    5.8116    6.4186
  2.98335    5.8078    7.8698
   5.1059    4.3451    8.0385
  3.47731    3.9586    5.0763
  4.68416    5.5452   13.6031
  5.17459    1.6693    4.7486
  3.64545    3.3838    2.2311
  5.90673     5.883    1.6185
  5.17747    4.2706    4.1278
  3.55668    7.2488   11.1805
  4.20985    6.1472    5.2996
  3.36901    7.9108    9.4144
  4.21905    3.8964   -1.4632
  5.37319    6.0734    4.8468
  5.76563    1.8435    9.9911
  5.01051    4.4766    8.3946
  4.17618    4.7703    5.7346
  5.20002    7.5506    7.9936
  5.37089    1.6185    1.3222
  3.48269    6.0709    3.5059
  5.16393    7.1136     9.314
  4.61529    1.6508   -0.8875
   5.0276    6.2141    7.6136
  4.88932    6.0132    8.7721
  5.32766    2.6606    1.5576
  5.41699    2.8134    1.2358
  4.80277    9.4338    7.4613
  5.30853    2.4827    0.6797
   4.5411    1.4223   13.2178
  3.52531    5.2817   11.6436
  6.53567    5.1341    5.8888
  4.51267    5.8311     4.109
  3.03593    6.2002    5.7032
  5.25243    8.6162    8.6994
  5.02581    1.7259    9.5937
   6.6792    1.5673    5.7915
  5.78802    7.2469     2.336
  7.86043    2.0294   11.3936
  5.16125    3.3917    6.9059
   4.6437    2.8593   -3.1717
  5.70341    8.5347    6.2642
  7.57738    4.9592    6.3841
  3.54993    3.1315     8.139
  4.95236    6.5132    1.7901
  5.68852    5.7352    1.9258
  5.62182    5.8525    3.5344
  4.14937    4.9903    3.0763
  3.91468    6.6547     5.895
  4.98161   10.3966   16.4445
  4.14736    4.4518    6.4185
   4.6556    6.9887   -1.2977
  5.33389    4.3191    4.8952
  4.80625    3.0467    2.7949
   3.9216    6.7269    4.5669
  5.56327    2.7141    1.1509
   5.0467    5.4354   14.1007
  4.31197    4.7306    1.3893
  5.37486    4.8414    8.0988
  4.15992    8.1605    0.6316
  6.31856    2.6833    5.2186
  5.31723    2.0007    1.7634
  5.11801    3.7708    5.9705
  4.25726    3.2375    1.5765
  4.79716     8.205    5.9266
   5.2625     6.183   -2.1485
  3.95082    0.7008    5.9424
  4.05198    3.5287    3.7489
  4.93852    5.1077    3.2749
  3.61814    2.2488   10.4084
  4.37084    4.7293   12.9724
  5.46152    4.6146   12.3859
  5.52277    6.8317    2.3051
  4.92111     5.488     9.512
  4.75967    0.5708     3.053
  4.01672    5.3392   11.9412
  6.53507    5.7851    11.756
  3.76144    4.2443    5.1302
  4.53113    7.8624    2.4984
  4.88534    6.7149     4.459
  6.54869    7.9499    5.1133
   6.5474     4.192    5.0471
  5.70449    3.2917    3.2798
  6.45997    6.9307    4.5572
  4.18401    2.5331   12.9411
  4.23259    3.5491    0.1825
  2.95395    7.7207    2.7953
  6.35109    5.3794    7.0426
  5.63505    4.0079   -1.2338
  5.22384    4.9078    3.1685
  5.47366    4.0732    -1.068
  5.77042    6.7697    9.7166
  2.54375    6.4647   -1.4409
  5.91677    4.0768    5.3685
  5.41013    5.3034    4.3279
  5.42436    5.9162    8.1549
    5.177    6.3246    0.4874
  4.55273     5.701    3.1208
  5.76127    6.5325   11.1833
  3.66542    4.5923    4.9161
  4.76187    3.1628    1.7953
  6.60878    5.4079    6.2746
  3.25982    4.9418    3.1786
   6.2344    5.9527    7.2631
  4.57372     7.507    0.9096
  4.31506    4.4667    6.3438
  4.62859    7.2833   12.3258
  4.27825    4.7148    7.3971
  4.87657    9.6248    10.187
  5.72156    5.0063    3.4084
  4.50687    4.2914     5.564
  4.95207    0.4534   -1.8753
  6.62913    3.9623    6.7862
  5.64429    8.3216    4.4525
  5.50358    3.5589    2.3058
   6.1131    3.0625    5.4413
  6.40876    3.7132    6.2035
  5.37218    5.1022    7.3546
  4.88781    9.3539    4.1295
  4.52562    6.3384    7.6946
  4.21331    6.1037    3.4507
  4.59486    3.2182   10.0978
  4.03598    1.3948    13.534
  4.12426    2.4259    5.6439
  5.06773    6.5951    6.3526
  5.12215    8.1611    3.7757
  3.15459    4.3181   11.9117
  4.86721    2.6748    7.3087
  5.16384    3.2498   -0.3936
  3.71045    7.4706    2.1151
  5.96614    2.0413    5.3384
  4.13152    4.3656     1.493
  4.13823    4.8442    3.7516
  7.11357    3.7247    1.6516
  4.51989    3.1733    8.6211
  5.38836    4.9531    7.2981
  5.20719    4.1314    6.8313
  3.39768      4.54    2.7823
   3.4414    5.5594   11.4989
  4.85731    1.9611    1.5978
   5.9607    8.1758   11.4832
  4.42161    4.5864    3.4706
   5.3525    5.8133    2.7384
  3.85466    1.4266   -3.9795
  3.75759    5.1673    8.6201
  4.52497    3.7206   -2.6356
  4.87383    5.1265    3.7166
  5.03258    6.1747    6.4624
  5.25694    7.7643   11.0983
  4.85995    7.3842   10.1122
  4.20268    8.8639   -2.7487
  5.28289    5.2633    3.7158
  4.44731    5.6363    11.617
  4.53645    3.3668    8.5622
  4.40875     3.392    4.3223
  4.89304    5.9048    1.5648
  3.68118    3.8598    2.8084
  5.44634    2.0578    5.1268
  4.98432    7.6008    8.4859
  4.57492    1.5171   -1.8876
  5.15834    5.3987    8.1168
  4.17656    5.8959    9.8163
  4.67134    2.5839   10.1107
   5.9127    1.8397    2.4959
  3.82935    2.0045    4.3928
  3.77206    3.4047    8.3157
  6.64002    3.8674    2.9616
  6.39615    9.1635    7.4477
  6.58139    2.2856    4.6015
  3.99245    5.8208    0.6402
   4.2627    7.1595    8.5899
  5.60375    7.7481    4.3996
  5.01253    4.9896    3.4109
  6.41372    6.6819   10.1525
  3.88717    5.5974    7.7309
     3.98      1.46    7.8528
   5.3948    6.3386   11.1328
  4.39057    7.4937    7.2638
  4.45127    7.8214    8.5897
  2.97535    4.2844    3.7395
  4.05443    5.9194   -3.0703
  5.49423    1.6423    4.8512
  2.84054    8.2402    5.6012
  3.47712    4.5243    1.2096
  4.59266    6.0448    5.3102
  4.86735    3.2269     4.923
  5.69192    1.2044     5.214
  4.95932    3.8706    6.1553
  5.08546      4.53    9.4126
  6.36755    4.7533   12.0465
  6.73496     2.728    3.0541
  4.68551    1.8852    9.4652
  6.03802    4.6515    5.8559
   4.6772    2.4542    8.0997
  5.01214    4.1932   12.2248
  4.42068    3.8356    7.2194
  4.71741    7.0859    4.0623
  4.56529    5.9802    6.1082
  6.22848    1.7044   -0.0964
  5.01938    3.6428    4.4038
  4.69072    5.0703     9.474
  4.37463    6.0206    5.7059
